Listing ID,Operator,Location,County,ST,API Number,State ID,Latitude,Longitude,Section,Township,Range,Volume,API,Quality,Price Component(s),Bid Amount,Term Start,Term Duration,Evergreen,Royalty Distributions,Title Transfer,General Terms and Conditions,Miscellaneous
344673,"Bonanza Creek Energy Resources, LLC",Franks-Norwood 7,Columbia,AR,03-027-12040,,33.17248,-93.28308,16,18S,21W,6.99,46.2,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47525
344707,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 4,Columbia,AR,03-027-11833,,33.16709,-93.27733,22,18S,21W,7.03,46.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44772
344741,"Bonanza Creek Energy Resources, LLC",Bodcaw B 1,Lafayette,AR,03-073-10195,,33.22878,-93.49539,33,17S,23W,7.23,33.35,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 22634
344775,"Bonanza Creek Energy Resources, LLC",Cassie McWilliams A 6,Columbia,AR,03-027-11882,,33.17463,-93.33359,13,18S,22W,7.24,42.3,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45767
344809,"Bonanza Creek Energy Resources, LLC",Phillips-Williamson 4,Columbia,AR,03-027-11858,,33.16801,-93.32245,19,18S,21W,7.32,47.24,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45419
344843,"Bonanza Creek Energy Resources, LLC",Heritage Energy 4,Columbia,AR,03-027-12018,,33.17339,-93.30744,17,18S,21W,7.44,47.14,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47381
344877,"Bonanza Creek Energy Resources, LLC",Willis A 5,Columbia,AR,03-027-11856,,33.17554,-93.31885,18,18S,21W,7.48,46.55,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45331
344911,"Bonanza Creek Energy Resources, LLC",Clayton Franks 6,Columbia,AR,03-027-11909,,33.16962,-93.28534,16,18S,21W,7.51,45.65,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46206
344945,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 9,Columbia,AR,03-027-11986,,33.17233,-93.3252,18,18S,21W,7.55,43.6,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47146
344979,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 5,Columbia,AR,03-027-11887,,33.17074,-93.27779,22,18S,21W,7.56,47.27,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45841
345013,"Bonanza Creek Energy Resources, LLC",Willis B 4,Columbia,AR,03-027-11759,,33.17121,-93.29655,17,18S,21W,7.57,47.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 41507
345047,"Bonanza Creek Energy Resources, LLC",Franks 4-16,Columbia,AR,03-027-11788,,33.17091,-93.28223,16,18S,21W,7.61,45.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43620
345081,"Bonanza Creek Energy Resources, LLC",Whitehead-McWilliams 4,Columbia,AR,03-027-11812,,33.17146,-93.31384,16,18S,21W,7.65,44.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44469
345115,"Bonanza Creek Energy Resources, LLC",Willis C 6,Columbia,AR,03-027-12044,,33.17614,-93.30316,17,18S,21W,7.76,43.67,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47582
345149,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 93,Columbia,AR,03-027-11994,,33.1858,-93.37396,10,18S,22W,7.79,41.45,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47227
345183,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 104,Columbia,AR,03-027-12085,,33.18185,-93.39198,16,18S,22W,7.92,43.71,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47965
345217,"Bonanza Creek Energy Resources, LLC",Bodcaw E 3,Lafayette,AR,03-073-11486,,33.2421,-93.50893,29,17S,23W,7.94,44.21,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45255
345251,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 3,Columbia,AR,03-027-11679,,33.16684,-93.29124,21,18S,21W,8.02,44.6,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 37732
345285,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 8,Columbia,AR,03-027-11846,,33.17226,-93.34289,13,18S,22W,8.07,43.23,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45109
345319,"Bonanza Creek Energy Resources, LLC",Cloette 5,Columbia,AR,03-027-11926,,33.17344,-93.32435,18,18S,21W,8.08,44.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46469
345353,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 94,Columbia,AR,03-027-12002,,33.18131,-93.3828,16,18S,22W,8.1,41.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47280
345387,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 79,Columbia,AR,03-027-11960,,33.18135,-93.3519,14,18S,22W,8.16,42.24,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46845
345421,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 4,Columbia,AR,03-027-11754,,33.17191,-93.33712,13,18S,22W,8.23,44.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 41366
345455,"Bonanza Creek Energy Resources, LLC",Heritage Energy 5,Columbia,AR,03-027-12019,,33.17366,-93.30713,17,18S,21W,8.28,43.68,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47382
345489,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 47,Columbia,AR,03-027-11797,,33.18185,-93.37662,15,18S,22W,8.31,42.39,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43765
345523,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 74,Columbia,AR,03-027-11946,,33.18159,-93.37504,15,18S,22W,8.37,43.58,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46690
345557,"Bonanza Creek Energy Resources, LLC",Williamson-Nipper 2,Columbia,AR,03-027-12000,,33.1646,-93.32267,19,18S,21W,8.55,45.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47271
345591,"Bonanza Creek Energy Resources, LLC",Willis 5,Columbia,AR,03-027-11790,,33.17139,-93.30518,17,18S,21W,8.55,44.52,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43635
345625,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 45,Columbia,AR,03-027-11778,,33.17791,-93.36654,15,18S,22W,8.65,43.48,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43284
345659,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 87,Columbia,AR,03-027-11985,,33.17971,-93.36086,14,18S,22W,8.68,43.6,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47130
345693,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 65,Columbia,AR,03-027-11872,,33.17997,-93.36787,14,18S,22W,8.71,44.63,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45642
345727,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 7,Columbia,AR,03-027-11761,,33.17247,-93.34624,13,18S,22W,8.76,41.91,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 41533
345761,"Bonanza Creek Energy Resources, LLC",Clayton Franks 4,Columbia,AR,03-027-11736,,33.17101,-93.28659,16,18S,21W,8.83,43.74,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 40249
345795,"Bonanza Creek Energy Resources, LLC",Willis Jameson 5,Columbia,AR,03-027-12070,,33.16579,-93.30872,20,18S,21W,8.85,50.5,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47878
345829,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 7,Columbia,AR,03-027-11888,,33.17005,-93.33785,13,18S,22W,8.86,44.06,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45842
345863,"Bonanza Creek Energy Resources, LLC",Cassie McWilliams 7,Columbia,AR,03-027-11932,,33.17353,-93.33107,13,18S,22W,8.87,44.98,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46551
345897,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 66,Columbia,AR,03-027-11875,,33.18298,-93.36015,14,18S,22W,8.88,43.78,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45669
345931,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 77,Columbia,AR,03-027-11958,,33.18378,-93.37287,15,18S,22W,8.96,41.86,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46843
345965,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 97,Columbia,AR,03-027-12066,,33.18373,-93.36983,15,18S,22W,9,42.86,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47805
345999,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 98,Columbia,AR,03-027-12067,,33.18425,-93.36575,15,18S,22W,9.09,43.13,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47833
346033,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 84,Columbia,AR,03-027-11978,,33.18434,-93.36487,15,18S,22W,9.29,42.6,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47050
346067,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 31,Columbia,AR,03-027-10445,,33.18563,-93.37232,10,18S,22W,9.3,41.58,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23969
346101,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 63,Columbia,AR,03-027-11867,,33.18148,-93.35879,14,18S,22W,9.43,44.62,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45531
346135,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 61,Columbia,AR,03-027-11862,,33.18504,-93.36124,11,18S,22W,9.46,43.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45459
346169,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 95,Columbia,AR,03-027-12003,,33.18137,-93.38268,16,18S,22W,9.55,42.72,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47281
346203,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 48,Columbia,AR,03-027-11798,,33.18539,-93.36814,11,18S,22W,9.63,43.99,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43766
346237,"Bonanza Creek Energy Resources, LLC",Bodcaw S 1,Lafayette,AR,03-073-10422,,33.2342,-93.49864,28,17S,23W,9.64,30.49,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 25267
346271,"Bonanza Creek Energy Resources, LLC",Franks 5-21,Columbia,AR,03-027-11869,,33.16648,-93.27972,21,18S,21W,9.64,45.6,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45544
346305,"Bonanza Creek Energy Resources, LLC",Smith-Franks 2,Columbia,AR,03-027-12039,,33.17649,-93.30315,17,18S,21W,9.7,43.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47512
346339,"Bonanza Creek Energy Resources, LLC",Willis A 6,Columbia,AR,03-027-11907,,33.17519,-93.31369,18,18S,21W,9.78,46.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46188
346373,"Bonanza Creek Energy Resources, LLC",Bodcaw Y 1,Lafayette,AR,03-073-10394,,33.24377,-93.50684,29,17S,23W,9.87,41.2,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24862
346407,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 5,Columbia,AR,03-027-11857,,33.17026,-93.3264,18,18S,21W,10,43.56,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45418
346441,"Bonanza Creek Energy Resources, LLC",P E Nipper 6-14,Columbia,AR,03-027-12033,,33.17467,-93.34841,14,18S,22W,10.24,42.04,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47450
346475,"Bonanza Creek Energy Resources, LLC",Foreman Ford 4,Columbia,AR,03-027-11893,,33.1599,-93.27996,21,18S,21W,10.29,43.21,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45903
346509,"Bonanza Creek Energy Resources, LLC",Willis Jameson 2,Columbia,AR,03-027-11971,,33.16901,-93.30402,17,18S,21W,10.3,46.35,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46975
346543,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 68,Columbia,AR,03-027-11919,,33.17767,-93.36333,14,18S,22W,10.32,40.5,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46420
346577,"Bonanza Creek Energy Resources, LLC",Williamson GT 3,Columbia,AR,03-027-12042,,33.16853,-93.33554,24,18S,22W,10.44,40.16,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47536
346611,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 60,Columbia,AR,03-027-11861,,33.18719,-93.35719,11,18S,22W,10.48,43.98,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45458
346645,"Bonanza Creek Energy Resources, LLC",Franks-Warnock 4,Columbia,AR,03-027-11878,,33.17222,-93.36472,15,18S,21W,10.52,44.97,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45682
346679,"Bonanza Creek Energy Resources, LLC",Bodcaw I 1,Lafayette,AR,03-073-10353,,33.23747,-93.51426,29,17S,23W,10.87,44.01,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24434
346713,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 49,Columbia,AR,03-027-11807,,33.18575,-93.36798,10,18S,22W,10.9,42.25,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44334
346747,"Bonanza Creek Energy Resources, LLC",Snider Estate 3,Columbia,AR,03-027-11781,,33.16377,-93.28016,21,18S,21W,10.93,45.79,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43412
346781,"Bonanza Creek Energy Resources, LLC",Heritage Energy 3,Columbia,AR,03-027-11968,,33.17514,-93.31187,17,18S,21W,10.97,45.65,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46899
346815,"Bonanza Creek Energy Resources, LLC",P E Nipper 4-14,Columbia,AR,03-027-11832,,33.17597,-93.35102,14,18S,22W,11.08,45.06,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44695
346849,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 5,Columbia,AR,03-027-11698,,33.17522,-93.3422,13,18S,22W,11.19,43.14,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 38371
